年	月	日	時	分	GoogleLat	GoogleLng	死	受傷	2-30	天候	光線	道路類別	速限	道路型態	事故位置	路面鋪裝	路面狀態	路面缺陷	障礙物	視距	號誌種類	號誌動作	分向設施	快車道或一般車道間	快慢車道間	路面邊線	事故類型及型態	事故類別
2012	1	18	16	0			0	2	0	8	1	5	50	14	18	1	5	4	5	7	3	1	10	5	5	2	3	2
2012	1	16	8	5						8			40															3
2012	1	16	12	15						8			50															3
2012	1	17	17	52						8			50															3
2012	1	17	18	30			0	3	0	8	3	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	1	16	16	46						8			40															3
2012	1	18	20	27						8			50															3
2012	1	16	18	15	24.79632655	120.9412056				8			50															3
2012	1	17	20	15	24.8161395	120.9934274				8			50															3
2012	1	18	3	40	24.814739	120.979082				8			50															3
2012	1	18	19	30	24.8148277	120.9624132	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	9	4	5	1	12	2
2012	1	6	20	10	24.807905	120.9885615				6			50															3
2012	1	6	21	50	24.7944063	120.9765616				6			50															3
2012	1	7	8	40	24.8031813	120.993022				8			50															3
2012	1	7	10	30	24.7939872	120.9701386				8			50															3
2012	1	7	11	15	24.7818611	121.022308				8			50															3
2012	1	18	23	19	24.8142127	120.9742827				8			50															3
2012	1	7	12	47	24.78846	121.0079441	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	13	2
2012	1	10	16	50	24.8143541	120.971093				8			20															3
2012	1	11	12	10	24.8128035	120.9853889	0	1	0	7	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	18	2
2012	1	11	19	30	24.8165322	120.9660441				8			40															3
2012	1	16	12	20	24.7892572	120.9174393				6			50															3
2012	1	19	13	57	24.900244	121.046203				8			50															3
2012	1	19	14	15	24.8208224	120.9680305				8			50															3
2012	1	19	15	46	24.8047811	120.956613				8			50															3
2012	1	19	16	55	24.7919685	121.0148844				8			50															3
2012	1	19	19	10	24.78157	121.02406				8			50															3
2012	1	19	18	50	24.7910677	121.0049133				8			50															3
2012	1	19	19	42	24.792746	121.002568	0	1	0	7	3	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	13	2
2012	1	6	17	20	24.802974	120.96508	0	1	0	6	3	5	50	14	9	1	4	4	5	7	4	4	5	4	5	2	13	2
2012	1	7	10	30	24.7871831	120.967675	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	1	16	2
2012	1	7	13	0	24.7887326	120.9300059	0	1	0	8	1	5	5	3	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	1	20	10	15	24.8113255	120.9763432				8			50															3
2012	1	9	15	7	24.79679855	120.9600366				8			50															3
2012	1	16	17	10	24.7653802	120.9857045	0	2	0	8	3	5	40	3	1	1	5	4	5	7	4	4	10	5	5	2	11	2
2012	1	16	16	45	24.7924614	121.0067013				8			50															3
2012	1	7	23	6	24.8105327	120.9765729	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	4	5	1	13	2
2012	1	8	20	11	24.7948431	121.008766				6			50															3
2012	1	9	15	35	24.8219801	120.964132	0	2	0	8	1	5	50	3	1	1	5	4	5	7	3	3	10	5	5	2	16	2
2012	1	20	16	45	24.8084886	120.9207623				8			40															3
2012	1	19	7	50	24.808615	120.950612	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	10	5	5	1	17	2
2012	1	20	6	5			0	1	0	7	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	1	16	13	5			0	1	0	7	1	5	50	14	9	1	4	4	5	7	4	4	5	5	5	1	17	2
2012	1	18	6	48						8			50															3
2012	1	16	12	1						6			50															3
2012	1	18	16	0						8			50															3
2012	1	20	19	20	24.8225383	120.9782178	0	1	0	8	3	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	2	2
2012	1	20	21	3	24.7687341	120.959601	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	5	4	2	11	2
2012	1	15	10	30	24.8140423	120.9781279				8			50															3
2012	1	15	14	0	24.7318662	120.9153228				6			50															3
2012	1	19	9	0	24.8170701	120.968952	0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	5	5	5	1	16	2
2012	1	19	14	0	24.809103	120.975766				8			50															3
2012	1	20	19	45	24.796167	120.970615	0	1	0	7	3	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	12	2
2012	1	20	21	19	24.797	120.968302				8			50															3
2012	1	20	22	0	24.780962	121.026052				8			50															3
2012	1	21	16	15	24.8100965	120.9688592				8			50															3
2012	1	18	9	57	24.7947231	120.972553	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	1	12	2
2012	1	18	17	37	24.7937116	120.9456828	0	2	0	8	1	5	50	3	1	1	5	4	5	7	1	1	10	5	5	2	13	2
2012	1	21	0	25			0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	9	4	5	2	12	2
2012	1	20	14	30			0	0	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	3
2012	1	21	6	8			0	1	0	7	2	5	50	3	1	1	3	4	5	7	4	4	10	5	5	2	10	2
2012	1	8	10	50						8			50															3
2012	1	16	11	30						8			40															3
2012	1	16	9	30			0	1	0	6	1	5	50	14	9	1	4	4	5	7	4	4	5	4	5	2	12	2
2012	1	21	13	46						8			50															3
2012	1	19	8	0			0	1	0	8	1	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	1	19	9	34			0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	9	5	5	2	16	2
2012	1	21	14	21						8			50															3
2012	1	21	14	49						8			50															3
2012	1	9	18	37			0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	1	4	4	2	19	2
2012	1	11	7	46						8			50															3
2012	1	11	13	9						8			50															3
2012	1	20	18	7			0	1	0	8	3	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	1	21	0	15						8			50															3
2012	1	16	8	50																								3
2012	1	16	11	25						6			50															3
2012	1	16	11	26						6			50															3
2012	1	21	22	20						8			50															3
2012	1	17	7	45			0	1	0	8	1	5	50	3	1	1	5	4	5	7	1	1	10	5	5	2	12	2
2012	1	17	10	30						8			50															3
2012	1	17	13	15			0	1	0	8	1	5	50	4	1	1	5	4	5	7	3	1	10	5	5	2	15	2
2012	1	17	13	50	24.817691	120.963264	0	1	0	8	1	5	40	14	8	1	5	4	5	7	4	4	1	5	1	1	12	2
2012	1	20	7	40	29.0289146	111.6613067				8			50															3
2012	1	20	9	15	24.8264011	121.085277	0	1	0	8	1	5	50	3	18	1	5	4	5	7	3	1	10	5	5	2	3	2
2012	1	21	22	0	24.8041675	120.9700725	0	2	0	7	1	5	50	16	9	1	5	4	5	7	4	4	1	4	4	2	16	2
2012	1	8	12	58	24.8036849	120.9917121				8			50															3
2012	1	8	16	51	24.799637	120.952559				8			50															3
2012	1	11	7	33	24.794915	120.978705	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	2	18	2
2012	1	11	8	39			0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	12	2
2012	1	12	10	45			0	1	0	8	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	1	22	11	0						6			50															3
2012	1	22	13	20						6			50															3
2012	1	12	8	4			0	2	0	6	1	5	50	4	2	1	4	4	5	7	2	1	1	4	5	1	12	2
2012	1	9	18	20						8			50															3
2012	1	14	6	57			0	0	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	2	12	3
2012	1	9	19	30						8			50															3
2012	1	22	8	39						6			40															3
2012	1	22	11	18						6			50															3
2012	1	22	16	46						6			50															3
2012	1	21	15	35			0	1	0	8	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	13	2
2012	1	20	22	12			0	1	0	8	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	1	22	17	5			0	1	0	6	3	5	50	14	9	1	4	4	5	7	4	4	9	4	5	2	13	2
2012	1	22	6	0						6			50															3
2012	1	22	15	10						6			50															3
2012	1	22	5	45			0	2	0	6	3	5	50	14	9	1	4	4	5	7	4	4	5	5	5	2	9	2
2012	1	21	22	13						8			50															3
2012	1	19	9	55			0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	4	2	16	2
2012	1	12	17	52			0	2	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	5	5	2	13	2
2012	1	19	9	9			0	1	0	8	1	5	50	3	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	1	19	11	46			0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	1	16	13	30						6			40															3
2012	1	16	17	50			0	2	0	6	3	5	40	3	2	1	4	4	5	7	4	4	5	4	5	2	6	2
2012	1	23	0	22			0	0	0	6	4	5	50	14	9	1	4	4	5	7	4	4	5	5	5	1	19	3
2012	1	17	11	7			0	1	0	8	1	6	50	14	9	1	5	4	5	7	4	4	5	4	5	2	17	2
2012	1	17	12	3						8			50															3
2012	1	17	14	0	24.8105046	120.9849983				8			50															3
2012	1	20	19	15	24.779001	121.025031	0	1	0	8	3	5	50	14	9	1	5	4	5	7	3	1	5	5	5	1	3	2
2012	1	16	18	55	24.80070555	120.9899569				8			50															3
2012	1	21	4	45	24.813568	120.980666	0	1	0	6	3	5	50	14	9	1	4	4	5	7	4	4	5	4	5	2	12	2
2012	1	16	20	58	24.801897	120.9954761				8			50															3
2012	1	16	21	50	24.9068079	121.047921				8			50															3
2012	1	17	13	29	24.8063163	120.9562184				8			50															3
2012	1	13	20	45	24.8054609	120.9534521				8			50															3
2012	1	17	16	10	24.778591	120.979293				8			50															3
2012	1	17	16	30	24.9072449	121.044692				8			40															3
2012	1	21	8	57	24.7895617	120.9566158				6			50															3
2012	1	22	13	20	24.8171183	120.9658517				6			50															3
2012	1	23	12	50	24.8109992	120.9864629	0	2	0	7	1	5	50	14	9	1	5	4	5	7	1	1	5	5	5	1	13	2
2012	1	15	0	8	23.8333047	120.4693168				6																		3
2012	1	15	18	40	24.8047718	120.9556443				6																		3
2012	1	23	17	7	24.8115407	121.0257822	0	2	0	7	2	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	1	22	22	20	24.8158715	120.9792625				6			50															3
2012	1	22	19	30	24.79873985	120.9637926																						3
2012	1	23	20	15	24.78502665	120.9515781				8			40															3
2012	1	23	23	18	24.8131479	120.9972952				8			40															3
2012	1	24	1	0	24.815871	120.972864				8			50															3
2012	1	24	10	30	24.8165508	120.9766825				8			50															3
2012	1	24	10	18	24.7981942	120.9706866				6			50															3
2012	1	23	23	40	24.810191	120.966032				8			50															3
2012	1	24	1	3	24.7932831	121.001211	0	2	0	7	3	5	50	3	1	1	5	4	5	7	1	1	10	5	5	2	13	2
2012	1	24	16	2	24.7974651	120.975858				8			50															3
2012	1	24	17	14	24.804426	120.966383				8			40															3
2012	1	24	14	57						8			60															3
2012	1	20	14	2			0	1	0	8	1	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	1	9	19	2			0	1	0	8	3	5	50	12	9	1	5	4	5	7	4	4	5	5	5	2	16	2
2012	1	19	22	0						8			50															3
2012	1	20	16	40						8			50															3
2012	1	20	17	36			0	1	0	8	1	5	50	5	2	1	5	4	5	7	1	1	10	5	5	1	10	2
2012	1	24	11	44						8			50															3
2012	1	24	17	20						8			50															3
2012	1	7	17	49						8			50															3
2012	1	20	21	50						8			50															3
2012	1	11	18	15			0	1	0	8	3	5	50	4	2	1	5	4	5	7	4	4	10	5	5	2	15	2
2012	1	12	10	56						8			50															3
2012	1	25	8	15						8			50															3
2012	1	12	13	38			0	1	0	8	1	5	50	3	2	1	5	4	5	7	3	1	5	5	5	1	12	2
2012	1	21	9	55			0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	9	4	5	2	11	2
2012	1	21	12	21			0	1	0	8	1	5	50	3	2	1	5	4	5	7	1	1	10	5	5	2	12	2
2012	1	25	15	6			0	2	0	8	1	5	50	4	1	1	5	4	5	7	2	1	10	1	5	2	15	2
2012	1	24	18	0						6			50															3
2012	1	25	12	50			0	1	0	8	1	5	50	5	1	1	5	4	5	7	1	1	10	5	5	2	17	2
2012	1	25	17	39						8			50															3
2012	1	25	18	0						8			50															3
2012	1	21	10	54						8			50															3
2012	1	20	15	30	24.8044523	120.9702289				8			50															3
2012	1	21	9	19	24.8078458	120.9721101				8			50															3
2012	1	21	14	36	24.812721	120.998277				8			40															3
2012	1	21	13	43	24.8042903	120.9752282				8			50															3
2012	1	11	0	7	24.8042031	120.964568				8			50															3
2012	1	6	17	22	24.7767133	120.9439115	0	1	0	6	1	5	50	14	9	1	4	4	5	7	4	4	5	5	5	1	13	2
2012	1	17	20	37	24.7943131	120.965925				8			50															3
2012	1	7	19	5	24.822319	120.9799914				8			90															3
2012	1	25	21	0	24.8270975	120.927613	0	2	0	7	4	5	50	14	8	1	5	4	5	7	4	4	3	4	3	2	13	2
2012	1	16	18	32	24.7962926	121.0105979				8			50															3
2012	1	16	19	50						8			50															3
2012	1	20	17	24						8			50															3
2012	1	13	23	29						8			50															3
2012	1	14	15	4						8			50															3
2012	1	14	16	26						8			50															3
2012	1	15	9	43						6			50															3
2012	1	15	12	40						8			40															3
2012	1	26	1	5						6			50															3
2012	1	25	22	8			0	2	0	8	3	5	50	3	1	1	5	4	5	7	2	1	10	5	5	2	13	2
2012	1	19	21	25			0	1	0	7	3	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	1	18	2	35			0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	5	5	2	17	2
2012	1	18	4	55						8			50															3
2012	1	20	23	12						8			50															3
2012	1	20	21	22			0	1	0	8	3	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	1	18	14	31						8			50															3
2012	1	18	15	43						8			50															3
2012	1	18	16	45						8			50															3
2012	1	18	17	42			0	1	0	8	2	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	1	26	9	50			0	0	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	1	16	3
2012	1	19	10	59						8			50															3
2012	1	19	7	55			0	3	0	8	1	5	50	4	1	1	5	4	5	7	3	1	1	4	5	1	16	2
2012	1	26	11	49						8			50															3
2012	1	26	14	30									50															3
2012	1	26	15	35			0	1	0	7	1	5	50	14	8	1	5	4	5	7	4	4	1	4	4	2	16	2
2012	1	26	16	6						8			50															3
2012	1	15	14	24						6			50															3
2012	1	18	10	45						8			50															3
2012	1	19	9	9						8			40															3
2012	1	19	12	5						8			50															3
2012	1	19	14	0						8			50															3
2012	1	26	18	21			0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	9	5	5	1	13	2
2012	1	26	20	12			0	3	0	8	3	5	50	14	9	1	5	4	5	7	4	4	10	5	5	2	10	2
2012	1	27	0	24						8			50															3
2012	1	20	16	4						8			50															3
2012	1	27	21	0						8			50															3
2012	1	28	2	0						8			50															3
2012	1	14	5	55			0	2	0	8	3	5	50	14	9	1	5	4	5	7	4	4	9	4	5	2	16	2
2012	1	27	12	30						8			30															3
2012	1	27	13	46			0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	9	4	5	2	13	2
2012	1	22	22	20			0	2	0	6	3	5	40	4	1	1	4	4	5	5	3	1	10	5	5	2	15	2
2012	1	23	15	15						8			50															3
2012	1	27	2	54						8			50															3
2012	1	23	20	30						8			50															3
2012	1	21	12	50			0	1	0	7	1	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	1	24	7	20			0	1	0	6	1	5	50	3	1	1	4	4	5	7	4	4	10	5	5	2	16	2
2012	1	27	13	55						8			50															3
2012	1	27	16	0						8			50															3
2012	1	10	8	4						8			50															3
2012	1	27	17	30						8			50															3
2012	1	9	19	30						8			50															3
2012	1	21	17	55						8			50															3
2012	1	24	17	40						8			50															3
2012	1	28	7	5						8			40															3
2012	1	28	7	37			0	1	0	8	1	5	40	12	9	1	5	4	5	7	4	4	4	5	5	1	18	2
2012	1	27	20	40			0	1	0	8	3	5	50	4	1	1	5	4	5	7	3	1	10	5	5	2	15	2
2012	1	8	17	13			0	1	0	8	2	4	50	14	9	1	5	4	5	7	4	4	1	4	5	2	23	2
2012	1	27	16	59			0	1	0	8	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	1	28	8	55			0	1	0	8	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	13	2
2012	1	27	15	48						8			50															3
2012	1	9	18	33	24.8047713	120.9756159	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	13	2
2012	1	27	17	5	24.8235233	120.9787074				8			50															3
2012	1	27	21	29	24.8171183	120.9658517				8			50															3
2012	1	24	9	55	24.798941	120.941665				6			50															3
2012	1	20	11	8	24.34623015	120.6264257				8			50															3
2012	1	20	13	18	24.8051121	120.938151				8			50															3
2012	1	28	12	50	24.8027507	120.9628105				8			50															3
2012	1	25	18	49	24.7964496	120.9377592				8			50															3
2012	1	25	21	25						8			50															3
2012	1	27	14	40						8			50															3
2012	1	27	21	50			0	2	0	8	3	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	1	6	8	21						6			90															3
2012	1	28	18	32						8			50															3
2012	1	16	13	5			0	2	0	6	1	5	50	14	9	1	4	4	5	7	4	4	1	4	5	2	12	2
2012	1	6	11	28						6			50															3
2012	1	6	16	11						6			40															3
2012	1	28	19	21						8			50															3
2012	1	16	8	0			0	1	0	6	1	5	50	14	9	1	4	4	5	1	4	4	10	4	5	2	13	2
2012	1	10	7	55						8			50															3
2012	1	13	8	10						8			50															3
2012	1	16	8	47	24.7830941	121.0116058	0	2	0	6	1	5	50	4	1	1	4	4	5	7	3	1	10	5	5	2	11	2
2012	1	13	9	28	24.8156229	120.9924372	0	2	0	8	1	5	50	11	9	1	5	4	5	1	4	4	10	5	5	2	11	2
2012	1	20	16	38	24.8235233	120.9787074				8			50															3
2012	1	21	21	36	24.8138151	120.966858	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	10	4	4	2	13	2
2012	1	25	12	20	24.790871	120.970891				8			40															3
2012	1	25	14	43	24.8016711	120.9690811				8			50															3
2012	1	25	16	26	24.7883966	120.9420809	0	1	0	8	1	8	50	4	2	1	5	4	5	7	1	1	10	5	5	2	13	2
2012	1	28	17	29	24.801064	120.96623	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	16	2
2012	1	29	9	50	24.8413121	120.935942				8			50															3
2012	1	29	11	16	24.8150922	120.9852896				8			40															3
2012	1	29	12	30	24.80592435	120.986394				8			50															3
2012	1	12	17	45	24.79202435	120.9618557	0	2	0	8	3	5	50	14	9	1	5	4	5	7	4	4	10	5	5	2	3	2
2012	1	10	1	0	24.782637	120.9546454	0	2	0	8	3	5	50	3	1	1	5	4	5	7	3	1	10	5	5	2	16	2
2012	1	15	18	5	24.7956992	120.9499388	0	2	0	6	3	5	50	14	8	1	4	4	5	7	4	4	1	4	4	2	13	2
2012	1	29	18	40	24.8190947	120.9712484	0	2	0	7	3	5	50	14	9	1	5	4	3	7	4	4	9	5	5	2	17	2
2012	1	29	22	51	24.76312295	120.9642994	0	1	0	8	3	5	40	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	1	27	14	35	24.812406	120.964353	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	3	5	2	17	2
2012	1	30	9	49	24.8042903	120.9752282				8			50															3
2012	1	19	16	26	24.8042903	120.9752282	0	1	0	7	1	5	50	4	2	1	5	4	5	7	2	1	1	3	5	2	16	2
2012	1	30	10	49	24.834143	121.025471				8			50															3
2012	1	17	21	25	24.809581	120.959265				8			50															3
2012	1	20	7	30	24.816432	120.9712197				8			40															3
2012	1	21	8	5	24.8102438	120.9768128				6			50															3
2012	1	20	9	30	24.8126531	120.980507				8			40															3
2012	1	23	17	43	24.8139388	120.9704159				8			40															3
2012	1	21	9	42	24.80529	120.940207				8			50															3
2012	1	14	15	17	24.8128035	120.9853889	0	1	0	8	1	5	50	4	2	1	5	4	5	7	2	1	1	2	5	1	13	2
2012	1	19	8	49	24.80006825	120.9942103	0	2	0	8	1	8	10	15	20	4	5	4	5	7	4	4	10	5	5	2	9	2
2012	1	29	12	2	24.8063911	120.9784284				8			50															3
2012	1	13	14	7	24.7854886	121.0187361	0	2	0	8	1	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	15	2
2012	1	17	17	34	24.7944345	120.9771638																						3
2012	1	14	16	57	24.7986585	120.971638				8			50															3
2012	1	15	21	0	24.814527	120.981914	0	1	0	6	3	5	50	3	2	1	4	4	5	7	2	1	9	4	5	1	12	2
2012	1	30	22	0	24.776491	121.026162	0	2	0	7	3	5	50	14	7	1	5	4	5	7	4	4	5	4	4	2	16	2
2012	1	16	3	44	24.808852	120.971065				6			50															3
2012	1	16	21	41	24.79001155	120.9632712				8			50															3
2012	1	17	16	1	24.802103	120.960978				8			50															3
2012	1	29	7	44	24.8150922	120.9852896				8			50															3
2012	1	30	18	45	24.778159	120.982812				8			50															3
2012	1	17	20	37	24.781637	121.023913				8			50															3
2012	1	17	0	25	24.802071	120.9546306				8			50															3
2012	1	10	14	40	24.8257773	120.9653918				8			50															3
2012	1	14	11	13	24.804379	120.973321				8			50															3
2012	1	18	10	38	24.764416	120.934651	0	0	0	8			50															3
2012	1	19	8	20	24.807297	121.002172	0	2	0	8	1	5	40	3	1	1	5	4	5	7	3	1	10	5	5	2	16	2
2012	1	31	10	1	24.83661825	120.9414543				8			50															3
2012	1	27	17	17	24.80237885	120.9812581				8			50															3
2012	1	23	16	48	24.800691	120.966525	0	0	0	8	1	5	50	14	9	1	5	4	3	7	4	4	5	4	5	1	13	3
2012	1	25	21	39	24.8128035	120.9853889	0	1	0	6	3	5	50	4	1	1	4	4	4	7	2	1	10	5	5	1	16	2
2012	1	10	17	55	24.7869058	120.9677167	0	1	0	8	3	5	20	3	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	1	31	7	50	24.8001041	120.947402				8			50															3
2012	1	19	13	48	24.7983869	120.9940564	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	12	2
2012	1	31	11	30	24.8256414	120.9566902	0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	4	1	5	1	17	2
2012	1	31	13	54	24.8022861	120.995343				8			50															3
2012	1	12	22	20	24.8684988	120.9533201				8			70															3
2012	1	13	2	12	24.7961961	120.95071				8			50															3
2012	1	25	23	20	24.8059571	120.98251	0	0	0	6	3	5	50	14	9	1	4	4	5	7	4	4	9	5	5	1	12	3
2012	1	13	14	0	24.8028	120.977085				8			40															3
2012	1	26	15	31	24.8111531	120.969269				8			50															3
2012	1	19	14	33	24.7966927	120.9719879				8			40															3
2012	1	13	16	12	24.8416315	120.9336119	0	1	0	8	1	8	50	14	9	1	5	4	5	7	4	4	1	4	5	2	13	2
2012	1	13	17	50	24.7815681	121.023723	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	12	2
2012	1	13	19	43	24.79632835	120.9514363				8			50															3
2012	1	14	9	15	24.7950925	120.9518455				8			40															3
2012	1	14	10	10	24.792722	120.953383				8			50															3
2012	1	14	11	38	24.79484195	120.9652302	0	2	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	1	14	13	30	24.7996969	120.9515923	0	1	0	7	1	5	50	3	2	1	5	4	5	7	4	4	10	5	5	2	3	2
2012	1	17	8	55	24.811723	120.9758325	0	1	0	8	1	5	40	4	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	1	17	12	45	24.7786679	121.0190966				8			50															3
2012	1	17	16	30						8			50															3
2012	1	18	20	26			0	2	0	8	3	5	50	4	1	1	5	4	5	7	3	1	10	5	5	2	16	2
2012	1	19	18	43						8			50															3
2012	1	19	20	0						8			50															3
2012	1	20	14	40			0	1	0	7	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	1	16	19	40						8			40															3
2012	1	12	17	50						8			50															3
2012	1	23	16	50						8			50															3
2012	1	20	16	20						8			50															3
2012	1	14	12	45						8			50															3
2012	1	13	12	47						8			40															3
2012	1	17	11	43						8			50															3
